branch,geom,direction,k_swing,signal_bar,signal_time,entry_bar,entry_time,entry,sl,tp,r_usd,invalidation,exit_bar,exit_time,exit,reason,gross_r,cost_r,net_r,mae_r,mfe_r,hold_bars,w3_class,ratio31,fib_ok,ret2,ret4,d1_close,d1_ema200,h4_bear,rsi_h1,atr_m15,kind
B07_SHORT_H4_ALIGNED,G_PROD,-1,2.0,113262,2026-07-31 20:45:00,113263,2026-07-31 21:00:00,4042.68,4046.6479507601152,4036.7280738598265,3.9679507601154,4055.31,113265,2026-07-31 21:30:00,4046.6479507601152,SL,-1.0,0.13105001332851138,-1.1310500133285113,-1.7338924840387933,0.0,3,B,1.426187118006585,False,0.31358721203573475,0.5304104170100511,4100.72,4300.376125432361,True,44.4517440989043,5.290601013487169,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,113977,2026-08-12 07:30:00,113978,2026-08-12 07:45:00,4407.35,4401.15045590772,4416.6493161384205,6.199544092280121,4384.44,113982,2026-08-12 08:45:00,4401.15045590772,SL,-1.0,0.0838771355215493,-1.0838771355215493,-1.1855710501604189,0.18872355492349766,5,C,2.6822916666666923,False,0.8161458333333449,0.5658252427184529,4369.65,4294.819920199475,False,59.90487213544443,6.199544092279838,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,113983,2026-08-12 09:00:00,113984,2026-08-12 09:15:00,4410.85,4405.037355321694,4419.56896701746,5.812644678306242,4384.44,113984,2026-08-12 09:15:00,4419.56896701746,TP,1.5,0.08946013884879746,1.4105398611512026,0.0,1.83049207182914,1,C,2.6822916666666923,False,0.8161458333333449,0.5658252427184529,4369.65,4294.819920199475,False,57.890407687922675,5.812644678305978,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,114185,2026-08-14 11:30:00,114186,2026-08-14 11:45:00,4364.11,4358.810545175984,4372.059182236024,5.299454824015811,4350.52,114187,2026-08-14 12:00:00,4372.059182236024,TP,1.5000000000000857,0.09812330084285073,1.401876699157235,-0.22455140000567905,2.309671542916463,2,C,2.5177065767285023,False,0.9033164699269107,0.27394507702611154,4356.83,4296.567465157284,False,47.39365848195743,5.299454824015756,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,114188,2026-08-14 12:15:00,114189,2026-08-14 12:30:00,4380.54,4374.501460550889,4389.597809173667,6.03853944911134,4350.52,114189,2026-08-14 12:30:00,4374.501460550889,SL,-1.0,0.08611353861015608,-1.0861135386101561,-1.4424017717201203,0.8412630310376665,1,C,2.5177065767285023,False,0.9033164699269107,0.27394507702611154,4356.83,4296.567465157284,False,55.754424870185815,6.038539449111743,IMPULSE_W5
B03_LONG_W3A_HV,G_PROD,1,2.0,114193,2026-08-14 13:30:00,114194,2026-08-14 13:45:00,4391.43,4384.0100986983125,4402.559851952532,7.419901301687787,4370.03,114194,2026-08-14 13:45:00,4384.0100986983125,SL,-1.0,0.07008179473785142,-1.0700817947378514,-1.5391040305889774,0.004043180465610953,1,A,0.7836570663094325,False,0.27394507702611154,0.4441595441595552,4356.83,4296.567465157284,False,57.13069126387914,7.4199013016879976,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,114503,2026-08-19 19:00:00,114504,2026-08-19 19:15:00,4491.36,4481.334572864686,4506.39814070297,10.025427135313294,4462.19,114508,2026-08-19 20:15:00,4506.39814070297,TP,1.5,0.05186811424406708,1.4481318857559329,0.0,1.7176325524670157,5,C,4.516166618118272,False,0.7360908826099765,0.18246904024767782,4336.39,4298.992482934578,False,78.48972208045458,10.02542713531361,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,114510,2026-08-19 20:45:00,114511,2026-08-19 21:00:00,4511.9,4503.026291128008,4525.210563307987,8.873708871991767,4462.19,114521,2026-08-19 23:30:00,4503.026291128008,SL,-1.0,0.05860007438843127,-1.0586000743884312,-1.17087456326109,0.6603777613773871,11,C,4.516166618118272,False,0.7360908826099765,0.18246904024767782,4336.39,4298.992482934578,False,80.6758853932663,8.87370887199133,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,114599,2026-08-20 19:00:00,114600,2026-08-20 19:15:00,4516.35,4507.341619433916,4529.862570849127,9.00838056608427,4493.29,114605,2026-08-20 20:30:00,4507.341619433916,SL,-1.0,0.05772402666443206,-1.057724026664432,-1.0290417830371354,0.4828836845966307,6,C,5.274014778325228,False,0.9809113300492922,0.41657910099241174,4497.12,4300.963901014831,False,63.96831687699425,9.008380566083893,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,114613,2026-08-20 22:30:00,114614,2026-08-20 22:45:00,4511.51,4506.146348855957,4519.555476716066,5.363651144043615,4493.29,114615,2026-08-20 23:00:00,4519.555476716066,TP,1.5,0.09694888538332044,1.4030511146166795,-0.5238968613984024,1.582876994046864,2,C,5.274014778325228,False,0.9809113300492922,0.41657910099241174,4497.12,4300.963901014831,False,60.29165591153255,5.363651144043901,IMPULSE_W5
B01_LONG_CORE,G_PROD,1,2.0,115465,2026-09-02 19:30:00,115466,2026-09-02 19:45:00,4398.9,4391.937325318559,4409.344012022161,6.962674681441058,4373.99,115480,2026-09-02 23:15:00,4391.937325318559,SL,-1.0,0.0746839431384113,-1.0746839431384112,-1.06424618972234,0.3073531506081243,15,B,1.5518405943938123,True,0.5528537656197255,0.3412404787812883,4337.89,4321.656789904018,False,58.98073148856224,6.962674681441027,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,115490,2026-09-03 01:45:00,115491,2026-09-03 02:00:00,4418.49,4411.887106445954,4428.3943403310695,6.602893554046204,4403.89,115494,2026-09-03 02:45:00,4428.3943403310695,TP,1.5000000000000688,0.07875335195754411,1.4212466480425248,-0.3528755962712924,1.5054006124192856,4,B,1.004066543438099,False,0.38114602587801594,0.5154639175257587,4394.57,4322.382294482088,False,64.2343028005755,6.602893554046171,IMPULSE_W5
B02_LONG_EMA200_FIBOFF,G_PROD,1,2.0,115495,2026-09-03 03:00:00,115496,2026-09-03 03:15:00,4435.69,4429.0799752217035,4445.605037167444,6.610024778296065,4403.89,115504,2026-09-03 05:15:00,4429.0799752217035,SL,-1.0,0.07866838891548691,-1.0786683889154869,-1.2813870271425436,1.406953878680851,9,B,1.004066543438099,False,0.38114602587801594,0.5154639175257587,4394.57,4322.382294482088,False,70.74960316898049,6.610024778296386,IMPULSE_W5
B04_LONG_EXTW3_RSI,G_PROD,1,2.0,115543,2026-09-03 15:00:00,115544,2026-09-03 15:15:00,4504.9,4493.258960224121,4522.361559663817,11.641039775878198,4461.79,115546,2026-09-03 15:45:00,4493.258960224121,SL,-1.0,0.04466954928523739,-1.0446695492852374,-1.4320026665094434,0.6382591369025515,3,C,2.992238562091557,False,0.9456699346405248,0.5081228668942014,4394.57,4322.382294482088,False,70.03597362251438,11.641039775878545,IMPULSE_W5
